ds,vmin,vmax,Rwindow,threshold,match_runtime_sec,rank_score,score_valid,score_corr,score_mae,valid_count,invalid_count,valid_ratio,mae,norm_mae,corr,nan_quality_count
20,0.8,1.2,50,1.0,186.887,0.441967403016831,0.5807465618860511,0.24797259409345726,0.5429494168715004,1478,1067,0.5807465618860511,965.290831567391,0.45705058312849955,0.24797259409345726,1067
20,0.5,1.5,10,1.0,187.0566,0.44127868813675436,0.5807465618860511,0.24940641954375753,0.534534449803522,1478,1067,0.5807465618860511,983.0632420149616,0.465465550196478,0.24940641954375753,1067
20,0.5,1.5,30,1.0,188.4712,0.44127868813675436,0.5807465618860511,0.24940641954375753,0.534534449803522,1478,1067,0.5807465618860511,983.0632420149616,0.465465550196478,0.24940641954375753,1067
20,0.5,1.5,50,1.0,183.9955,0.44127868813675436,0.5807465618860511,0.24940641954375753,0.534534449803522,1478,1067,0.5807465618860511,983.0632420149616,0.465465550196478,0.24940641954375753,1067
30,0.5,1.5,10,1.0,225.2861,0.44108310577770504,0.5779960707269155,0.2496385552526401,0.5408630123302469,1471,1074,0.5779960707269155,969.6973179585186,0.45913698766975314,0.2496385552526401,1074
30,0.5,1.5,30,1.0,210.3246,0.44108310577770504,0.5779960707269155,0.2496385552526401,0.5408630123302469,1471,1074,0.5779960707269155,969.6973179585186,0.45913698766975314,0.2496385552526401,1074
30,0.5,1.5,50,1.0,201.6338,0.44108310577770504,0.5779960707269155,0.2496385552526401,0.5408630123302469,1471,1074,0.5779960707269155,969.6973179585186,0.45913698766975314,0.2496385552526401,1074
50,0.5,1.5,10,1.0,257.6944,0.4396063207322961,0.5724950884086444,0.2506903505170978,0.5447159382771134,1457,1088,0.5724950884086444,961.5599383587365,0.4552840617228866,0.2506903505170978,1088
50,0.5,1.5,30,1.0,247.1484,0.4396063207322961,0.5724950884086444,0.2506903505170978,0.5447159382771134,1457,1088,0.5724950884086444,961.5599383587365,0.4552840617228866,0.2506903505170978,1088
50,0.5,1.5,50,1.0,248.0765,0.4396063207322961,0.5724950884086444,0.2506903505170978,0.5447159382771134,1457,1088,0.5724950884086444,961.5599383587365,0.4552840617228866,0.2506903505170978,1088
10,0.5,1.5,10,1.0,171.5642,0.43816609226877684,0.5834970530451866,0.23557771008915315,0.5424088957518773,1485,1060,0.5834970530451866,966.4324121720349,0.4575911042481226,0.23557771008915315,1060
10,0.5,1.5,30,1.0,173.307,0.43816609226877684,0.5834970530451866,0.23557771008915315,0.5424088957518773,1485,1060,0.5834970530451866,966.4324121720349,0.4575911042481226,0.23557771008915315,1060
10,0.5,1.5,50,1.0,185.8533,0.43816609226877684,0.5834970530451866,0.23557771008915315,0.5424088957518773,1485,1060,0.5834970530451866,966.4324121720349,0.4575911042481226,0.23557771008915315,1060
10,0.8,1.2,10,1.0,165.5059,0.4327425704629681,0.5834970530451866,0.22327452251086033,0.5390605839219331,1485,1060,0.5834970530451866,973.5040467568771,0.4609394160780668,0.22327452251086033,1060
10,0.8,1.2,30,1.0,166.2097,0.4327425704629681,0.5834970530451866,0.22327452251086033,0.5390605839219331,1485,1060,0.5834970530451866,973.5040467568771,0.4609394160780668,0.22327452251086033,1060
10,0.8,1.2,50,1.0,173.9597,0.4327425704629681,0.5834970530451866,0.22327452251086033,0.5390605839219331,1485,1060,0.5834970530451866,973.5040467568771,0.4609394160780668,0.22327452251086033,1060
50,0.3,2.0,10,1.0,359.1788,0.4308480363067469,0.5724950884086444,0.22655351375775934,0.5506922734650215,1457,1088,0.5724950884086444,948.9379184418747,0.4493077265349785,0.22655351375775934,1088
50,0.3,2.0,30,1.0,360.1535,0.4308480363067469,0.5724950884086444,0.22655351375775934,0.5506922734650215,1457,1088,0.5724950884086444,948.9379184418747,0.4493077265349785,0.22655351375775934,1088
50,0.3,2.0,50,1.0,350.265,0.4308480363067469,0.5724950884086444,0.22655351375775934,0.5506922734650215,1457,1088,0.5724950884086444,948.9379184418747,0.4493077265349785,0.22655351375775934,1088
20,0.8,1.2,50,0.9,186.887,0.28732255036308657,0.0011787819253438114,0.5827662757585713,0.35790392128835524,3,2542,0.0011787819253438114,1356.1069182389938,0.6420960787116448,0.5827662757585713,1067
20,0.5,1.5,50,0.9,183.9955,0.28293298956817414,0.0015717092337917485,0.5773088135216992,0.34201463336192117,4,2541,0.0015717092337917485,1389.6650943396226,0.6579853666380788,0.5773088135216992,1067
10,0.5,1.5,50,0.9,185.8533,0.23619331134992022,0.008644400785854617,0.38123867502696857,0.532052406569988,22,2523,0.008644400785854617,988.3053173241854,0.467947593430012,0.38123867502696857,1060
10,0.5,1.5,30,0.9,173.307,0.23314560535707504,0.008251473477406679,0.3807134019917339,0.5143138766369898,21,2524,0.008251473477406679,1025.7690925426775,0.4856861233630102,0.3807134019917339,1060
20,0.5,1.5,30,0.9,188.4712,0.2266030866758523,0.0011787819253438114,0.3958895362088677,0.4514454688393368,3,2542,0.0011787819253438114,1158.5471698113206,0.5485545311606632,0.3958895362088677,1067
10,0.5,1.5,10,0.9,171.5642,0.20334706694439286,0.0066797642436149315,0.3045958933754332,0.5233521045639524,17,2528,0.0066797642436149315,1006.6803551609324,0.4766478954360476,0.3045958933754332,1060
10,0.8,1.2,30,0.9,166.2097,0.15727619855256694,0.007465618860510805,0.20293611296238576,0.4849481658692184,19,2526,0.007465618860510805,1087.7894736842106,0.5150518341307816,0.20293611296238576,1060
10,0.8,1.2,50,0.9,173.9597,0.15727619855256694,0.007465618860510805,0.20293611296238576,0.4849481658692184,19,2526,0.007465618860510805,1087.7894736842106,0.5150518341307816,0.20293611296238576,1060
10,0.8,1.2,10,0.8,165.5059,0.13675084173134017,0.0003929273084479371,0.0,0.9104934962835907,1,2544,0.0003929273084479371,189.03773584905656,0.08950650371640935,0.0,1060
10,0.5,1.5,10,0.8,171.5642,0.13675084173134017,0.0003929273084479371,0.0,0.9104934962835907,1,2544,0.0003929273084479371,189.03773584905656,0.08950650371640935,0.0,1060
10,0.8,1.2,30,0.8,166.2097,0.13675084173134017,0.0003929273084479371,0.0,0.9104934962835907,1,2544,0.0003929273084479371,189.03773584905656,0.08950650371640935,0.0,1060
10,0.5,1.5,30,0.8,173.307,0.13675084173134017,0.0003929273084479371,0.0,0.9104934962835907,1,2544,0.0003929273084479371,189.03773584905656,0.08950650371640935,0.0,1060
10,0.8,1.2,50,0.8,173.9597,0.13675084173134017,0.0003929273084479371,0.0,0.9104934962835907,1,2544,0.0003929273084479371,189.03773584905656,0.08950650371640935,0.0,1060
10,0.5,1.5,50,0.8,185.8533,0.13675084173134017,0.0003929273084479371,0.0,0.9104934962835907,1,2544,0.0003929273084479371,189.03773584905656,0.08950650371640935,0.0,1060
20,0.8,1.2,10,0.9,177.9947,0.13669053941573123,0.0003929273084479371,0.0,0.9100914808461978,1,2544,0.0003929273084479371,189.88679245283015,0.08990851915380216,0.0,1067
20,0.5,1.5,10,0.9,187.0566,0.13669053941573123,0.0003929273084479371,0.0,0.9100914808461978,1,2544,0.0003929273084479371,189.88679245283015,0.08990851915380216,0.0,1067
30,0.8,1.2,10,0.8,195.3434,0.13663023710012231,0.0003929273084479371,0.0,0.909689465408805,1,2544,0.0003929273084479371,190.73584905660374,0.09031053459119495,0.0,1074
30,0.8,1.2,10,0.9,195.3434,0.13663023710012231,0.0003929273084479371,0.0,0.909689465408805,1,2544,0.0003929273084479371,190.73584905660374,0.09031053459119495,0.0,1074
30,0.5,1.5,10,0.8,225.2861,0.13663023710012231,0.0003929273084479371,0.0,0.909689465408805,1,2544,0.0003929273084479371,190.73584905660374,0.09031053459119495,0.0,1074
30,0.5,1.5,10,0.9,225.2861,0.13663023710012231,0.0003929273084479371,0.0,0.909689465408805,1,2544,0.0003929273084479371,190.73584905660374,0.09031053459119495,0.0,1074
30,0.8,1.2,30,0.8,184.7201,0.13663023710012231,0.0003929273084479371,0.0,0.909689465408805,1,2544,0.0003929273084479371,190.73584905660374,0.09031053459119495,0.0,1074
30,0.8,1.2,30,0.9,184.7201,0.13663023710012231,0.0003929273084479371,0.0,0.909689465408805,1,2544,0.0003929273084479371,190.73584905660374,0.09031053459119495,0.0,1074
30,0.5,1.5,30,0.8,210.3246,0.13663023710012231,0.0003929273084479371,0.0,0.909689465408805,1,2544,0.0003929273084479371,190.73584905660374,0.09031053459119495,0.0,1074
30,0.5,1.5,30,0.9,210.3246,0.13663023710012231,0.0003929273084479371,0.0,0.909689465408805,1,2544,0.0003929273084479371,190.73584905660374,0.09031053459119495,0.0,1074
30,0.8,1.2,50,0.8,192.5744,0.13663023710012231,0.0003929273084479371,0.0,0.909689465408805,1,2544,0.0003929273084479371,190.73584905660374,0.09031053459119495,0.0,1074
30,0.8,1.2,50,0.9,192.5744,0.13663023710012231,0.0003929273084479371,0.0,0.909689465408805,1,2544,0.0003929273084479371,190.73584905660374,0.09031053459119495,0.0,1074
30,0.5,1.5,50,0.8,201.6338,0.13663023710012231,0.0003929273084479371,0.0,0.909689465408805,1,2544,0.0003929273084479371,190.73584905660374,0.09031053459119495,0.0,1074
30,0.5,1.5,50,0.9,201.6338,0.13663023710012231,0.0003929273084479371,0.0,0.909689465408805,1,2544,0.0003929273084479371,190.73584905660374,0.09031053459119495,0.0,1074
50,0.8,1.2,10,0.9,205.5315,0.13658065519617718,0.0003929273084479371,0.0,0.9093589193825042,1,2544,0.0003929273084479371,191.43396226415092,0.0906410806174957,0.0,1088
50,0.5,1.5,10,0.9,257.6944,0.13658065519617718,0.0003929273084479371,0.0,0.9093589193825042,1,2544,0.0003929273084479371,191.43396226415092,0.0906410806174957,0.0,1088
50,0.8,1.2,30,0.9,212.4358,0.13658065519617718,0.0003929273084479371,0.0,0.9093589193825042,1,2544,0.0003929273084479371,191.43396226415092,0.0906410806174957,0.0,1088
50,0.5,1.5,30,0.9,247.1484,0.13658065519617718,0.0003929273084479371,0.0,0.9093589193825042,1,2544,0.0003929273084479371,191.43396226415092,0.0906410806174957,0.0,1088
50,0.8,1.2,50,0.9,211.6615,0.13658065519617718,0.0003929273084479371,0.0,0.9093589193825042,1,2544,0.0003929273084479371,191.43396226415092,0.0906410806174957,0.0,1088
50,0.5,1.5,50,0.9,248.0765,0.13658065519617718,0.0003929273084479371,0.0,0.9093589193825042,1,2544,0.0003929273084479371,191.43396226415092,0.0906410806174957,0.0,1088
10,0.3,2.0,10,0.8,168.0707,0.12166380288806626,0.0007858546168958742,0.0,0.8087344554030875,2,2543,0.0007858546168958742,403.9528301886793,0.19126554459691253,0.0,1060
10,0.3,2.0,30,0.8,188.2618,0.12166380288806626,0.0007858546168958742,0.0,0.8087344554030875,2,2543,0.0007858546168958742,403.9528301886793,0.19126554459691253,0.0,1060
10,0.3,2.0,50,0.8,181.7932,0.12166380288806626,0.0007858546168958742,0.0,0.8087344554030875,2,2543,0.0007858546168958742,403.9528301886793,0.19126554459691253,0.0,1060
20,0.3,2.0,10,0.9,193.1434,0.12160350057245733,0.0007858546168958742,0.0,0.8083324399656947,2,2543,0.0007858546168958742,404.8018867924528,0.19166756003430532,0.0,1067
30,0.3,2.0,10,0.8,229.1125,0.12154319825684841,0.0007858546168958742,0.0,0.8079304245283019,2,2543,0.0007858546168958742,405.65094339622635,0.1920695754716981,0.0,1074
30,0.3,2.0,10,0.9,229.1125,0.12154319825684841,0.0007858546168958742,0.0,0.8079304245283019,2,2543,0.0007858546168958742,405.65094339622635,0.1920695754716981,0.0,1074
30,0.3,2.0,30,0.8,238.3458,0.12154319825684841,0.0007858546168958742,0.0,0.8079304245283019,2,2543,0.0007858546168958742,405.65094339622635,0.1920695754716981,0.0,1074
30,0.3,2.0,30,0.9,238.3458,0.12154319825684841,0.0007858546168958742,0.0,0.8079304245283019,2,2543,0.0007858546168958742,405.65094339622635,0.1920695754716981,0.0,1074
30,0.3,2.0,50,0.8,220.1158,0.12154319825684841,0.0007858546168958742,0.0,0.8079304245283019,2,2543,0.0007858546168958742,405.65094339622635,0.1920695754716981,0.0,1074
30,0.3,2.0,50,0.9,220.1158,0.12154319825684841,0.0007858546168958742,0.0,0.8079304245283019,2,2543,0.0007858546168958742,405.65094339622635,0.1920695754716981,0.0,1074
50,0.3,2.0,10,0.9,359.1788,0.1214936163529033,0.0007858546168958742,0.0,0.8075998785020011,2,2543,0.0007858546168958742,406.34905660377353,0.19240012149799884,0.0,1088
50,0.3,2.0,30,0.9,360.1535,0.1214936163529033,0.0007858546168958742,0.0,0.8075998785020011,2,2543,0.0007858546168958742,406.34905660377353,0.19240012149799884,0.0,1088
50,0.3,2.0,50,0.9,350.265,0.1214936163529033,0.0007858546168958742,0.0,0.8075998785020011,2,2543,0.0007858546168958742,406.34905660377353,0.19240012149799884,0.0,1088
10,0.3,2.0,50,0.9,181.7932,0.11902832733617749,0.008644400785854617,0.07655401521286755,0.5634449393159727,22,2523,0.008644400785854617,922.0042881646656,0.4365550606840273,0.07655401521286755,1060
10,0.8,1.2,10,0.9,165.5059,0.11462887842886038,0.00550098231827112,0.08241683189769067,0.5279113575104142,14,2531,0.00550098231827112,997.0512129380053,0.4720886424895858,0.08241683189769067,1060
20,0.3,2.0,30,0.9,210.4811,0.08890595215228236,0.0011787819253438114,0.0,0.589170001905851,3,2542,0.0011787819253438114,867.6729559748428,0.41082999809414905,-0.9643879369498312,1067
20,0.3,2.0,50,0.9,200.0265,0.08890595215228236,0.0011787819253438114,0.0,0.589170001905851,3,2542,0.0011787819253438114,867.6729559748428,0.41082999809414905,-0.9643879369498312,1067
10,0.3,2.0,10,0.9,168.0707,0.0882661815733043,0.005893909626719057,0.0,0.5707594816085382,15,2530,0.005893909626719057,906.5559748427675,0.4292405183914619,-0.1489868819880644,1060
10,0.3,2.0,30,0.9,188.2618,0.08531385703246368,0.007858546168958742,0.0,0.545183408376215,20,2525,0.007858546168958742,960.5726415094339,0.45481659162378496,-0.046475658213162054,1060
20,0.8,1.2,30,0.9,174.9265,0.07985285734775752,0.0007858546168958742,0.0,0.5299948184676959,2,2543,0.0007858546168958742,992.6509433962264,0.47000518153230414,0.0,1067
20,0.8,1.2,10,0.8,177.9947,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1067
20,0.5,1.5,10,0.8,187.0566,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1067
20,0.3,2.0,10,0.8,193.1434,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1067
20,0.8,1.2,30,0.8,174.9265,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1067
20,0.5,1.5,30,0.8,188.4712,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1067
20,0.3,2.0,30,0.8,210.4811,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1067
20,0.8,1.2,50,0.8,186.887,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1067
20,0.5,1.5,50,0.8,183.9955,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1067
20,0.3,2.0,50,0.8,200.0265,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1067
50,0.8,1.2,10,0.8,205.5315,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1088
50,0.5,1.5,10,0.8,257.6944,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1088
50,0.3,2.0,10,0.8,359.1788,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1088
50,0.8,1.2,30,0.8,212.4358,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1088
50,0.5,1.5,30,0.8,247.1484,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1088
50,0.3,2.0,30,0.8,360.1535,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1088
50,0.8,1.2,50,0.8,211.6615,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1088
50,0.5,1.5,50,0.8,248.0765,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1088
50,0.3,2.0,50,0.8,350.265,0.0,0.0,0.0,0.0,0,2545,0.0,inf,inf,0.0,1088
